Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-09-11,71972.1015625,71993.8984375,71349.6015625,71350.8984375,338591000,0,0
2015-09-14,71625.6015625,71682.5,71050.3984375,71299.3984375,441282000,0,0
2015-09-15,71490.0,73196.1015625,71307.5,73173.3984375,627210000,0,0
2015-09-16,73299.296875,74378.5,73013.296875,74149.5,507517000,0,0
2015-09-17,74052.5,74980.6015625,73846.0,74980.6015625,489920000,0,0
2015-09-18,74880.296875,75102.1015625,74011.3984375,75099.0,584038000,0,0
2015-09-21,74879.796875,76028.296875,74524.703125,75860.703125,553374000,0,0
2015-09-22,76046.796875,76189.5,74593.1015625,74993.703125,425920000,0,0
2015-09-23,74833.296875,75070.203125,74610.203125,74610.203125,158065000,0,0
2015-09-28,74759.5,75128.296875,73315.0,73315.0,433495000,0,0
2015-09-29,72865.8984375,74327.5,72638.1015625,74257.703125,587999000,0,0
2015-09-30,74650.0,74752.8984375,73783.3984375,74205.5,583922000,0,0
2015-10-01,74623.1015625,74835.796875,74020.6015625,74531.0,537821000,0,0
2015-10-02,74570.703125,74691.203125,73826.0,74396.703125,528888000,0,0
2015-10-05,75312.5,76902.5,75312.5,76902.5,725110000,0,0
2015-10-06,76977.296875,77606.703125,76625.1015625,77258.6015625,685163000,0,0
2015-10-07,77822.3984375,78726.6015625,77632.796875,78698.203125,938571000,0,0
2015-10-08,78309.3984375,79245.703125,78013.3984375,78661.0,732874000,0,0
2015-10-09,79237.1015625,79616.1015625,78842.3984375,79214.8984375,728403000,0,0
2015-10-12,78547.5,79619.6015625,78547.5,79300.1015625,628431000,0,0
2015-10-13,79342.8984375,79495.5,77889.5,78358.6015625,647498000,0,0
2015-10-14,78388.8984375,79502.6015625,78317.6015625,79380.203125,670287000,0,0
2015-10-15,80012.796875,80383.1015625,79263.296875,79263.296875,718552000,0,0
2015-10-16,79614.8984375,79614.8984375,78483.6015625,78483.6015625,553965000,0,0
2015-10-19,78846.0,79894.8984375,78846.0,79734.5,593060000,0,0
2015-10-20,79810.203125,80594.1015625,79678.1015625,80496.5,711400,0,0
2015-10-21,80395.796875,80424.0,79284.3984375,79765.296875,757885000,0,0
2015-10-22,79842.703125,80532.203125,79842.703125,80255.8984375,690168000,0,0
2015-10-23,80892.3984375,81066.703125,80091.203125,80124.796875,749326000,0,0
2015-10-26,80172.3984375,80403.1015625,79219.6015625,79262.296875,598517000,0,0
2015-10-27,79206.203125,79384.0,78094.8984375,78662.5,543974000,0,0
2015-10-28,78633.8984375,78650.8984375,77999.796875,78536.296875,250260000,0,0
2015-10-30,78230.296875,79504.703125,77585.3984375,79409.0,593887000,0,0
2015-11-02,83653.703125,84354.1015625,83229.5,83693.6015625,1255312000,0,0
2015-11-03,83857.1015625,83926.703125,82853.203125,82913.8984375,826564000,0,0
2015-11-04,83284.703125,83784.796875,83284.703125,83684.1015625,730032000,0,0
2015-11-05,83234.8984375,83329.3984375,82546.703125,82955.703125,662890000,0,0
2015-11-06,83201.3984375,83231.8984375,81718.5,81930.203125,581247000,0,0
2015-11-09,82000.3984375,82622.203125,81757.203125,82050.1015625,602455000,0,0
2015-11-10,82311.296875,82592.5,81174.1015625,81174.1015625,570717000,0,0
2015-11-11,81484.5,82365.0,81484.5,81718.0,541918000,0,0
2015-11-12,82217.3984375,82295.703125,81426.203125,82143.3984375,539936000,0,0
2015-11-13,82126.8984375,82292.296875,81624.796875,81878.796875,559745000,0,0
2015-11-16,81580.6015625,81822.3984375,81018.703125,81046.3984375,464237000,0,0
2015-11-17,81325.703125,81857.5,81152.8984375,81152.8984375,535415000,0,0
2015-11-18,81064.0,81476.5,80336.1015625,80514.203125,506156000,0,0
2015-11-19,80860.296875,81118.0,80185.703125,80441.203125,512302000,0,0
2015-11-20,80397.6015625,81121.703125,80384.5,80681.703125,446001000,0,0
2015-11-23,80652.6015625,80784.203125,79744.796875,79744.796875,414072000,0,0
2015-11-24,79868.796875,80008.0,76095.796875,76243.0,1037300000,0,0
2015-11-25,76570.1015625,76975.296875,75520.703125,76836.5,826087000,0,0
2015-11-27,74824.0,76522.8984375,74824.0,75638.3984375,683045000,0,0
2015-11-30,75638.3984375,76535.203125,75097.1015625,75232.796875,502916500,0,0
2015-12-01,75232.796875,76785.5,75232.796875,76785.5,674362600,0,0
2015-12-02,76785.5,77766.703125,76246.296875,76395.0,778777700,0,0
2015-12-03,76395.0,77141.296875,75392.3984375,75452.796875,626278100,0,0
2015-12-04,75452.796875,75887.796875,73370.796875,74265.296875,763346100,0,0
2015-12-07,74265.296875,74534.1015625,73354.703125,73908.8984375,608746600,0,0
2015-12-08,73908.8984375,74204.296875,72954.6015625,73100.8984375,580914800,0,0
2015-12-09,73100.8984375,74732.1015625,72948.5,74583.703125,639810900,0,0
2015-12-10,74583.703125,75237.1015625,72012.703125,72354.203125,842119100,0,0
2015-12-11,72354.203125,72512.0,70280.296875,70280.296875,887865500,0,0
2015-12-14,70280.296875,71695.8984375,69191.0,69308.703125,741432100,0,0
2015-12-15,69308.703125,72391.8984375,69308.703125,72156.796875,846221200,0,0
2015-12-16,72156.796875,72887.8984375,71397.0,72831.796875,816552400,0,0
2015-12-17,72831.796875,74178.796875,72823.5,73711.8984375,895417500,0,0
2015-12-18,73711.8984375,73711.8984375,72203.1015625,72460.3984375,684002900,0,0
2015-12-21,72460.3984375,73781.3984375,72460.3984375,73328.203125,677062300,0,0
2015-12-22,73328.203125,73380.1015625,72220.5,73102.1015625,772508500,0,0
2015-12-23,73102.1015625,74498.6015625,73102.1015625,74044.8984375,666210500,0,0
2015-12-24,74044.8984375,74393.703125,73865.0,74050.3984375,423300800,0,0
2015-12-28,74189.5,74953.6015625,74189.5,74243.203125,557032600,0,0
2015-12-29,74243.203125,74527.703125,73692.8984375,73912.6015625,546957800,0,0
2015-12-30,73912.6015625,74004.8984375,73064.6015625,73200.703125,420055600,0,0
2015-12-31,73200.703125,73372.1015625,71433.6015625,71727.0,428081500,0,0
2016-01-04,71727.0,71727.0,69880.3984375,70518.3984375,487217000,0,0
2016-01-05,70518.3984375,71253.5,69395.796875,70688.1015625,678649600,0,0
2016-01-06,70688.1015625,71267.1015625,69713.5,71197.8984375,796178500,0,0
2016-01-07,71197.8984375,71640.203125,69687.8984375,71495.8984375,891366900,0,0
2016-01-08,71495.8984375,72131.8984375,70407.796875,70613.203125,728235900,0,0
2016-01-11,70397.296875,71621.8984375,70111.5,71049.0,683807600,0,0
2016-01-12,71033.296875,72100.1015625,70516.5,71740.3984375,863732500,0,0
2016-01-13,72106.1015625,73010.8984375,72030.203125,72508.703125,797325100,0,0
2016-01-14,72206.3984375,72651.3984375,71308.8984375,71940.6015625,808607200,0,0
2016-01-15,71984.0,72274.5,70628.0,71062.0,714873000,0,0
2016-01-19,71666.3984375,71827.3984375,70786.203125,71073.203125,682048700,0,0
2016-01-20,70604.6015625,70785.6015625,69595.296875,69604.0,714275200,0,0
2016-01-21,69657.6015625,69777.1015625,68230.5,68567.8984375,801552000,0,0
2016-01-22,69487.1015625,70392.5,69255.296875,70243.8984375,753734400,0,0
2016-01-25,70761.8984375,71088.0,70123.0,70539.0,538634700,0,0
2016-01-26,70144.5,71838.703125,69925.1015625,71808.8984375,705556400,0,0
2016-01-27,71819.796875,72683.703125,71775.203125,72052.8984375,791897700,0,0
2016-01-28,72431.796875,72960.8984375,72320.703125,72427.3984375,783777600,0,0
2016-01-29,73122.703125,73506.6015625,73080.203125,73481.1015625,706538300,0,0
2016-02-01,73496.203125,73514.796875,72793.703125,73447.703125,674550600,0,0
2016-02-02,73651.6015625,73911.5,72506.203125,72506.203125,715945900,0,0
2016-02-03,72174.796875,73629.796875,72015.203125,73267.3984375,780711400,0,0
2016-02-04,74150.3984375,74740.3984375,73962.8984375,74505.3984375,812587400,0,0
2016-02-05,74485.703125,74767.3984375,74033.296875,74203.5,657133800,0,0
2016-02-08,74457.3984375,74656.203125,72005.203125,72005.203125,900825200,0,0
2016-02-09,71520.296875,71798.296875,70373.5,71415.203125,891221900,0,0
2016-02-10,71672.1015625,72249.8984375,70856.3984375,71614.203125,702998300,0,0
2016-02-11,71116.3984375,71281.6015625,69889.796875,70941.703125,829495600,0,0
2016-02-12,71331.796875,71541.796875,70895.703125,70937.3984375,642829100,0,0
2016-02-16,71586.5,71815.8984375,70807.5,70949.203125,621106600,0,0
2016-02-17,70922.703125,72855.796875,70653.6015625,72805.1015625,792817000,0,0
2016-02-18,72709.203125,73446.5,72322.296875,73446.5,730059500,0,0
2016-02-19,73401.0,73455.6015625,72671.203125,73015.3984375,613302100,0,0
2016-02-22,73656.6015625,74893.8984375,73566.3984375,74893.8984375,751608900,0,0
2016-02-23,74854.6015625,75923.796875,74674.296875,75499.796875,912705400,0,0
2016-02-24,75638.703125,75705.3984375,73916.0,74067.203125,805785700,0,0
2016-02-25,74551.703125,75504.203125,74351.1015625,75201.8984375,731506500,0,0
2016-02-26,75570.6015625,76017.3984375,74835.6015625,74929.0,707773100,0,0
2016-02-29,74709.6015625,75954.796875,74423.796875,75814.3984375,695369300,0,0
2016-03-01,75949.1015625,76184.6015625,75642.1015625,75955.3984375,634696300,0,0
2016-03-02,76635.703125,77096.5,76415.1015625,76788.0,723462100,0,0
2016-03-03,77062.6015625,77527.296875,76466.1015625,76828.296875,747234100,0,0
2016-03-04,76943.5,77191.1015625,76163.8984375,77191.1015625,747725800,0,0
2016-03-07,77349.6015625,77989.796875,77150.3984375,77483.8984375,745611300,0,0
2016-03-08,77284.203125,78143.8984375,77158.0,77682.8984375,840034500,0,0
2016-03-09,77628.8984375,78738.203125,77398.3984375,78738.203125,757309600,0,0
2016-03-10,78856.1015625,79674.1015625,78505.0,79024.703125,948047000,0,0
2016-03-11,79565.8984375,79613.1015625,78743.5,79380.203125,710093400,0,0
2016-03-14,79203.1015625,80114.6015625,79179.8984375,80110.8984375,716493500,0,0
2016-03-15,80087.203125,80091.203125,78774.6015625,79031.1015625,810238300,0,0
2016-03-16,79168.703125,79574.1015625,78419.5,79369.203125,689647700,0,0
2016-03-17,80477.3984375,81389.296875,80396.203125,81377.1015625,885839000,0,0
2016-03-18,81482.703125,82943.3984375,81221.203125,82943.3984375,810052600,0,0
2016-03-21,82775.6015625,83523.703125,82436.6015625,83402.703125,839800300,0,0
2016-03-22,82853.0,82853.0,80983.0,81766.1015625,1091209100,0,0
2016-03-23,81549.296875,81735.0,80171.703125,80383.703125,884958000,0,0
2016-03-24,80297.3984375,81389.6015625,80121.0,81358.3984375,771850200,0,0
2016-03-28,81494.1015625,81731.1015625,80873.1015625,81344.6015625,363061200,0,0
2016-03-29,81716.796875,82273.296875,81522.8984375,81733.6015625,617198700,0,0
2016-03-30,82375.0,83041.3984375,82299.5,82917.796875,711134200,0,0
2016-03-31,82917.5,83446.796875,82486.796875,83268.0,728041400,0,0
2016-04-01,82987.203125,83054.6015625,81931.8984375,82359.3984375,658899100,0,0
2016-04-04,82762.5,83872.8984375,82599.8984375,83872.8984375,758556700,0,0
2016-04-05,83620.5,83701.0,82465.0,82964.1015625,721195800,0,0
2016-04-06,82906.1015625,83026.1015625,81511.296875,81511.296875,737277600,0,0
2016-04-07,82008.1015625,82252.6015625,81080.703125,81164.703125,621518500,0,0
2016-04-08,81451.0,82576.1015625,80884.0,82502.1015625,722848800,0,0
2016-04-11,82630.5,84101.3984375,82301.3984375,83987.5,873481000,0,0
2016-04-12,83859.3984375,84430.0,83263.796875,83719.796875,914010800,0,0
2016-04-13,84151.8984375,85808.796875,84009.203125,85696.703125,924081500,0,0
2016-04-14,85749.796875,86254.5,85340.3984375,85785.0,956173000,0,0
2016-04-15,85970.8984375,86188.0,84807.8984375,85573.296875,729986400,0,0
2016-04-18,85180.3984375,86386.703125,84997.703125,86343.703125,742901700,0,0
2016-04-19,86607.3984375,86693.5,85806.703125,86251.0,726862200,0,0
2016-04-20,86008.5,86931.296875,85271.5,85550.203125,987959000,0,0
2016-04-21,85936.6015625,86450.0,85117.703125,85670.796875,664810300,0,0
2016-04-22,85847.3984375,85929.296875,85150.6015625,85828.703125,596431400,0,0
2016-04-25,85573.3984375,85851.203125,84984.203125,85109.3984375,584485100,0,0
2016-04-26,85347.203125,85938.296875,85042.8984375,85756.3984375,702274100,0,0
2016-04-27,85877.3984375,86121.0,85291.5,85374.203125,544838000,0,0
2016-04-28,85467.3984375,85676.3984375,84763.203125,85477.796875,663260600,0,0
2016-04-29,85525.1015625,85664.3984375,84837.8984375,85327.796875,525506000,0,0
2016-05-02,85241.703125,85268.6015625,83811.703125,83829.8984375,462871100,0,0
2016-05-03,84132.8984375,84290.5,80885.203125,81069.796875,840863400,0,0
2016-05-04,81000.6015625,81040.1015625,79070.1015625,79382.6015625,936918600,0,0
2016-05-05,77712.5,79907.796875,77519.5,78698.796875,1048299400,0,0
2016-05-06,78724.8984375,78801.0,77209.1015625,78368.1015625,930205500,0,0
2016-05-09,79031.703125,79737.0,78878.8984375,79062.1015625,610080800,0,0
2016-05-10,79108.796875,79466.0,78403.203125,78802.3984375,673319800,0,0
2016-05-11,78906.8984375,79166.796875,78023.296875,79027.796875,707761300,0,0
2016-05-12,79078.703125,79570.203125,78246.3984375,78304.203125,664617100,0,0
2016-05-13,77936.203125,78597.3984375,77586.1015625,77808.3984375,602913900,0,0
2016-05-16,77960.0,78201.296875,76701.203125,76999.703125,480371000,0,0
2016-05-17,77445.8984375,77765.296875,76449.5,77277.203125,637610100,0,0
2016-05-18,77026.296875,77574.703125,76479.0,77243.8984375,691388700,0,0
2016-05-20,77209.5,77491.6015625,76302.3984375,76357.703125,640737600,0,0
2016-05-23,76533.5,76969.296875,76207.6015625,76765.8984375,485791000,0,0
2016-05-24,76526.3984375,79505.296875,76459.5,79434.6015625,967138000,0,0
2016-05-25,79472.6015625,79941.0,78593.3984375,78609.1015625,691218700,0,0
2016-05-26,78314.0,78604.5,77613.5,78035.6015625,681820800,0,0
2016-05-27,78140.703125,78509.3984375,77801.703125,78028.8984375,482569000,0,0
2016-05-31,78951.8984375,79105.6015625,77803.3984375,77803.3984375,612652500,0,0
2016-06-01,77911.703125,78042.8984375,77022.1015625,77034.8984375,586554800,0,0
2016-06-02,77271.296875,77445.3984375,76233.796875,76272.1015625,450948600,0,0
2016-06-03,76549.3984375,78483.8984375,76486.203125,78139.5,552578600,0,0
2016-06-06,78521.0,78957.5,78334.703125,78592.796875,478162200,0,0
2016-06-07,78968.3984375,79419.703125,78023.5,78157.6015625,644556700,0,0
2016-06-08,78364.3984375,79063.203125,77721.6015625,78832.703125,633894900,0,0
2016-06-09,78845.1015625,78953.703125,77656.1015625,77711.703125,569247300,0,0
2016-06-10,77703.1015625,77838.8984375,76723.203125,76887.296875,488952300,0,0
2016-06-13,76468.296875,76556.0,75385.796875,76534.203125,551407300,0,0
2016-06-14,76408.5,76615.6015625,75356.8984375,75759.5,634845100,0,0
2016-06-15,76304.203125,76591.6015625,76061.703125,76237.3984375,537491600,0,0
2016-06-16,75870.3984375,76088.8984375,74671.703125,74671.703125,442923300,0,0
2016-06-17,75347.5,75791.5,74914.0,75430.5,561019100,0,0
2016-06-20,76446.203125,77528.796875,76400.5,77523.1015625,498004700,0,0
2016-06-21,77559.3984375,78060.6015625,77317.796875,77531.3984375,582245000,0,0
2016-06-22,77687.0,77999.5,77139.203125,77267.5,445510300,0,0
2016-06-23,77550.203125,78350.796875,77211.1015625,77989.8984375,598357700,0,0
2016-06-24,74073.796875,75528.6015625,74016.703125,75366.0,672211600,0,0
2016-06-27,75458.5,75907.8984375,74881.8984375,75161.203125,741293000,0,0
2016-06-28,75855.203125,77093.3984375,75855.203125,76929.296875,611511300,0,0
2016-06-29,76744.203125,77386.296875,76355.1015625,76712.0,735597700,0,0
2016-06-30,76916.6015625,77369.296875,76498.703125,76817.203125,576700400,0,0
2016-07-01,77177.6015625,77952.1015625,77177.6015625,77952.1015625,427266300,0,0
2016-07-08,78185.3984375,78347.1015625,77649.8984375,78019.5,468425800,0,0
2016-07-11,78626.1015625,79290.6015625,78626.1015625,79235.0,543497400,0,0
2016-07-12,79366.296875,81141.6015625,79250.1015625,81141.6015625,853246800,0,0
2016-07-13,81216.6015625,81639.1015625,80917.203125,81321.703125,721957100,0,0
2016-07-14,81770.203125,82699.0,81591.1015625,82589.796875,644561200,0,0
2016-07-15,82385.6015625,82825.3984375,82234.1015625,82825.3984375,532452700,0,0
2016-07-18,80755.8984375,81110.296875,75427.6015625,76957.6015625,1290075100,0,0
2016-07-19,76220.3984375,78338.203125,75849.796875,76177.796875,1125439000,0,0
2016-07-20,76501.0,76784.5,74597.296875,74902.796875,848650500,0,0
2016-07-21,74196.703125,74196.703125,71537.5,71595.0,958130400,0,0
2016-07-22,72728.1015625,72801.8984375,70426.203125,71738.3984375,844690900,0,0
2016-07-25,72422.703125,74362.296875,72395.3984375,74174.0,687739200,0,0
2016-07-26,74774.796875,74831.6015625,73208.703125,73689.3984375,681597400,0,0
2016-07-27,73971.5,75075.703125,73758.1015625,75075.703125,730235600,0,0
2016-07-28,75482.3984375,75924.296875,74884.1015625,75244.1015625,680852000,0,0
2016-07-29,75306.5,75615.3984375,74474.0,75405.5,590358800,0,0
2016-08-01,76227.8984375,76843.296875,76223.296875,76711.703125,618759800,0,0
2016-08-02,76699.796875,76838.5,75788.296875,75803.8984375,709154500,0,0
2016-08-03,75690.5,75818.6015625,74142.0,74552.203125,623558100,0,0
2016-08-04,74764.796875,76125.6015625,74255.1015625,76125.6015625,704367700,0,0
2016-08-05,76341.8984375,76745.5,75112.1015625,76065.703125,638697900,0,0
2016-08-08,77413.6015625,77934.1015625,76980.703125,77779.1015625,689628800,0,0
2016-08-09,77908.203125,78824.8984375,77711.0,78524.8984375,1016632000,0,0
2016-08-10,78675.0,78733.0,77532.0,77955.703125,725666400,0,0
2016-08-11,78079.703125,79066.703125,77763.296875,79033.6015625,631227000,0,0
2016-08-12,79301.3984375,79366.6015625,78030.796875,78228.6015625,626963600,0,0
2016-08-15,78719.296875,79041.3984375,78244.8984375,78472.6015625,477339200,0,0
2016-08-16,78788.1015625,78911.796875,77637.796875,77707.1015625,623510800,0,0
2016-08-17,77799.1015625,78599.296875,77602.203125,78147.796875,521776900,0,0
2016-08-18,78706.5,78880.796875,77661.703125,77970.8984375,511872000,0,0
2016-08-19,78003.8984375,78214.5,77274.1015625,78145.6015625,428467200,0,0
2016-08-22,77715.6015625,78102.3984375,77436.796875,77953.296875,452217500,0,0
2016-08-23,78222.203125,78292.796875,77333.6015625,77333.6015625,593948200,0,0
2016-08-24,76290.8984375,76290.8984375,75113.6015625,76116.296875,713995900,0,0
2016-08-25,76464.3984375,77009.203125,76442.703125,76789.8984375,718293500,0,0
2016-08-26,76731.296875,77284.6015625,76220.1015625,77119.703125,604820400,0,0
2016-08-29,76746.8984375,76949.6015625,76075.6015625,76118.796875,399856600,0,0
2016-08-31,76125.8984375,76517.796875,75872.0,75967.6015625,551271500,0,0
2016-09-01,76199.8984375,76367.796875,75730.8984375,75852.796875,478290600,0,0
2016-09-02,76050.0,76975.5,75973.203125,76884.296875,525972500,0,0
2016-09-06,77991.5,78195.203125,77702.703125,77994.796875,522502200,0,0
2016-09-07,78210.796875,78293.796875,77476.796875,77643.203125,466034100,0,0
2016-09-08,77867.1015625,78194.796875,77447.8984375,77843.5,503884800,0,0
2016-09-09,77663.703125,77753.8984375,77020.796875,77053.5,654523200,0,0
2016-09-16,77141.703125,77255.3984375,76010.3984375,76020.296875,573932000,0,0
2016-09-19,76512.0,77745.203125,76512.0,77670.796875,608623000,0,0
2016-09-20,77654.6015625,77714.5,77014.1015625,77313.5,669707900,0,0
2016-09-21,77452.703125,78136.1015625,77157.5,77915.8984375,687862300,0,0
2016-09-22,78856.203125,79897.8984375,78781.203125,79795.8984375,899693700,0,0
2016-09-23,79790.703125,80087.1015625,79515.5,79756.3984375,670745600,0,0
2016-09-26,76243.5,76952.3984375,76148.296875,76725.703125,883205800,0,0
2016-09-27,76972.296875,77483.5,76651.8984375,77160.703125,655946900,0,0
2016-09-28,77273.796875,77845.5,77216.0,77677.796875,682427500,0,0
2016-09-29,77807.703125,77857.296875,76792.796875,77076.796875,745849200,0,0
2016-09-30,76682.796875,76771.0,76170.703125,76488.3984375,543870000,0,0
2016-10-03,76924.1015625,77444.796875,76924.1015625,77225.3984375,575346800,0,0
2016-10-04,77326.6015625,77542.1015625,76899.1015625,77057.796875,856078800,0,0
2016-10-05,76712.8984375,77970.796875,76484.796875,77853.703125,924602800,0,0
2016-10-06,78191.3984375,78605.6015625,77842.296875,77894.703125,765010000,0,0
2016-10-07,78102.0,78500.3984375,77676.1015625,77976.0,603578400,0,0
2016-10-10,78296.8984375,78506.1015625,77682.796875,77835.296875,808060200,0,0
2016-10-11,77773.5,77889.6015625,77280.296875,77643.6015625,845213600,0,0
2016-10-12,77903.6015625,78099.6015625,77146.5,77461.296875,828680600,0,0
2016-10-13,77469.703125,77602.203125,76612.5,76810.296875,867792300,0,0
2016-10-14,77091.296875,77677.296875,76756.5,77554.203125,738521400,0,0
2016-10-17,77418.5,77675.6015625,76991.203125,77437.6015625,697141100,0,0
2016-10-18,77796.296875,78462.296875,77796.296875,78340.3984375,867476300,0,0
2016-10-19,78675.8984375,79277.6015625,78543.5,79209.8984375,746072200,0,0
2016-10-20,79355.296875,79541.3984375,79061.6015625,79252.3984375,745779100,0,0
2016-10-21,79310.8984375,79335.296875,78711.796875,78843.703125,547185400,0,0
2016-10-24,79242.1015625,80065.203125,79204.5,79932.6015625,587620600,0,0
2016-10-25,79914.8984375,80290.8984375,79360.296875,79433.296875,730625500,0,0
2016-10-26,79492.6015625,79667.0,79023.796875,79397.8984375,792528600,0,0
2016-10-27,79343.296875,79492.5,78641.203125,78739.203125,639710100,0,0
2016-10-28,78593.1015625,78736.703125,78071.3984375,78332.8984375,312981800,0,0
2016-10-31,78559.0,78861.1015625,78196.5,78536.203125,517851900,0,0
2016-11-01,78802.0,78957.0,77376.5,77428.6015625,736650300,0,0
2016-11-02,77341.1015625,77611.8984375,77155.796875,77171.6015625,561759100,0,0
2016-11-03,77324.8984375,77554.6015625,76612.296875,76681.3984375,587001500,0,0
2016-11-04,75805.5,75992.203125,74238.796875,74267.203125,954161500,0,0
2016-11-07,75201.5,75899.8984375,75201.5,75682.0,693605400,0,0
2016-11-08,75646.296875,76413.296875,75193.3984375,76367.796875,767560900,0,0
2016-11-09,74561.703125,76259.796875,74509.203125,76209.0,1061051900,0,0
2016-11-10,76881.1015625,77108.0,76360.3984375,76360.3984375,832121600,0,0
2016-11-11,76218.0,76427.796875,75174.203125,75174.203125,710610500,0,0
2016-11-14,75397.1015625,75490.0,74292.5,74419.1015625,692611400,0,0
2016-11-15,74735.203125,75309.796875,74628.703125,75150.6015625,644197400,0,0
2016-11-16,75347.0,75410.6015625,74399.1015625,74759.1015625,605753100,0,0
2016-11-17,74991.5,75688.6015625,74856.5,75136.203125,638517600,0,0
2016-11-18,74918.296875,75783.8984375,74495.796875,75639.0,642978100,0,0
2016-11-21,75880.6015625,75937.703125,75193.5,75543.6015625,552837400,0,0
2016-11-22,75529.5,76215.796875,75415.296875,75812.0,549223000,0,0
2016-11-23,76081.0,76173.3984375,74976.8984375,75036.8984375,569755900,0,0
2016-11-25,74067.5,74598.0,73752.703125,74363.5,556705300,0,0
2016-11-28,74999.703125,75333.0,74907.203125,74990.203125,518657000,0,0
2016-11-29,74845.3984375,75120.1015625,74197.703125,74205.5,589915400,0,0
2016-11-30,74499.703125,74561.796875,73631.296875,73995.203125,628684600,0,0
2016-12-01,74059.6015625,74094.3984375,72336.0,72519.8984375,843855400,0,0
2016-12-02,72657.703125,73545.296875,71793.0,73390.8984375,780146100,0,0
2016-12-05,73068.703125,74169.703125,73014.1015625,73599.703125,660796100,0,0
2016-12-06,73991.296875,75446.1015625,73991.296875,75433.296875,722613000,0,0
2016-12-07,75434.3984375,76123.796875,75194.1015625,76030.796875,753912800,0,0
2016-12-08,76264.8984375,76458.5,75116.8984375,75929.296875,798062200,0,0
2016-12-09,76116.3984375,76177.1015625,75584.796875,75727.296875,499010600,0,0
2016-12-12,75347.1015625,76239.6015625,74908.8984375,76239.6015625,582607600,0,0
2016-12-13,76532.703125,77016.1015625,76268.703125,76995.296875,651581900,0,0
2016-12-14,76893.0,77109.203125,76458.6015625,76880.8984375,482740500,0,0
2016-12-15,76326.0,77678.6015625,76255.796875,77678.6015625,816969900,0,0
2016-12-16,77802.796875,77904.203125,77425.5,77589.703125,625470200,0,0
2016-12-19,77741.3984375,77937.0,77157.796875,77157.796875,529743600,0,0
2016-12-20,77009.3984375,77875.0,76883.703125,77807.8984375,513965000,0,0
2016-12-21,77988.703125,78203.5,77558.5,77619.5,484434700,0,0
2016-12-22,77740.0,77867.1015625,77251.0,77404.703125,549501200,0,0
2016-12-23,77443.3984375,77588.796875,76902.6015625,76972.203125,421396700,0,0
2016-12-27,77164.3984375,77265.8984375,76592.703125,76699.3984375,355029200,0,0
2016-12-28,76687.703125,77549.1015625,76514.296875,77547.703125,435774000,0,0
2016-12-29,77504.203125,77953.5,77457.8984375,77835.8984375,405154800,0,0
2016-12-30,77959.5,78371.8984375,77765.3984375,78138.703125,370372200,0,0
2017-01-03,77867.0,77951.8984375,76618.203125,76618.203125,713319000,0,0
2017-01-04,76806.0,77022.203125,75836.6015625,76143.6015625,597230800,0,0
2017-01-05,76386.3984375,76808.6015625,75656.796875,76386.296875,808890000,0,0
2017-01-06,76259.8984375,77150.203125,76145.1015625,77106.6015625,512230700,0,0
2017-01-09,76786.8984375,77634.8984375,76636.3984375,77394.3984375,520439800,0,0
2017-01-10,77195.796875,77733.203125,77141.703125,77393.703125,771506100,0,0
2017-01-11,77100.1015625,77806.8984375,76650.296875,77666.6015625,822196600,0,0
2017-01-12,77992.3984375,81090.296875,77899.703125,80891.0,1454508000,0,0
2017-01-13,80783.0,81642.203125,80358.8984375,81524.296875,1144893300,0,0
2017-01-17,82103.3984375,82540.8984375,81657.1015625,82362.796875,975384000,0,0
2017-01-18,82510.796875,82895.203125,82119.3984375,82779.296875,1016517600,0,0
2017-01-19,82964.1015625,83317.703125,82028.3984375,82300.296875,914255400,0,0
2017-01-20,82351.0,83262.0,81997.203125,83067.203125,741001200,0,0
2017-01-23,83429.5,83575.6015625,82899.796875,83047.796875,742625200,0,0
2017-01-24,83195.8984375,84262.203125,82880.203125,84207.8984375,965620400,0,0
2017-01-25,84129.3984375,84278.0,82811.203125,83128.296875,849098100,0,0
2017-01-26,83418.796875,84025.296875,82922.6015625,83826.5,773824400,0,0
2017-01-27,83579.0,84209.296875,83441.6015625,83827.3984375,710397100,0,0
2017-01-30,83670.1015625,86279.796875,83650.5,86237.5,1117070500,0,0
2017-01-31,86293.796875,86717.1015625,85925.1015625,86295.703125,1060632400,0,0
2017-02-01,86390.0,86920.1015625,86000.8984375,86848.0,831297000,0,0
2017-02-02,87166.8984375,87675.1015625,86819.296875,87394.203125,1114072700,0,0
2017-02-03,87343.0,88389.5,87047.5,88389.5,956386100,0,0
2017-02-06,89122.0,89537.796875,87339.6015625,87357.8984375,1114079800,0,0
2017-02-07,87154.796875,88075.296875,86877.296875,87476.703125,903159400,0,0
2017-02-08,87599.0,88386.5,87316.3984375,88249.1015625,870109700,0,0
2017-02-09,88383.0,89005.1015625,87846.5,88830.203125,966195200,0,0
2017-02-10,89119.8984375,89370.1015625,87318.5,87473.296875,1058086000,0,0
2017-02-13,87731.5,88814.0,87528.6015625,88578.296875,753414000,0,0
2017-02-14,88848.5,88870.6015625,87504.703125,88082.203125,1004708900,0,0
2017-02-15,88294.296875,88539.8984375,87726.1015625,87882.0,773420500,0,0
2017-02-16,88246.1015625,88463.8984375,87997.5,88186.8984375,641684800,0,0
